QGPIORecord, QRC v6.1.0, 15-12-2021 @ 16:08:30, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, errorA
878891, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878900, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878910, 0.139938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878920, 0.139938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878930, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878940, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878950, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878960, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878970, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878980, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878990, 0.158368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879000, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879010, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879021, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879030, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879040, 0.137954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879050, 0.136664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879060, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879070, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879080, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879090, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879100, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879110, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879120, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879130, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879140, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879151, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879160, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879170, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879180, 0.139938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879191, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879200, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879210, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879220, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879230, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879240, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879250, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879260, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879270, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879280, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879290, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879300, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879310, 0.139938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879321, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
