QGPIORecord, QRC v6.1.0, x86_64, Windows 10 Version 2009,, 22-12-2021 @ 11:14:12, 10.0.19042,,,,,,
Time, trajectoryV, P11, P12, P13, P22, P23, P33, x1, x2, x3, y1, y2
137094,0,1.01E-05,0,4.33E-05,4.04E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137104,0,1.01E-05,0,4.33E-05,4.05E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137114,0,1.01E-05,0,4.33E-05,4.05E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137123,0,1.01E-05,0,4.33E-05,4.05E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137134,0,1.01E-05,0,4.33E-05,4.05E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137144,0,1.01E-05,0,4.33E-05,4.06E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137154,0,1.01E-05,0,4.33E-05,4.06E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137163,0,1.01E-05,0,4.33E-05,4.06E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137174,0,1.01E-05,0,4.33E-05,4.07E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137184,0,1.01E-05,0,4.33E-05,4.07E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137194,0,1.01E-05,0,4.33E-05,4.07E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137203,0,1.01E-05,0,4.33E-05,4.07E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137213,0,1.01E-05,0,4.33E-05,4.08E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137224,0,1.01E-05,0,4.33E-05,4.08E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137234,0,1.01E-05,0,4.33E-05,4.08E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137244,0,1.01E-05,0,4.33E-05,4.09E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137253,0,1.01E-05,0,4.33E-05,4.09E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137264,0,1.01E-05,0,4.33E-05,4.09E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137274,0,1.01E-05,0,4.33E-05,4.09E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137284,0,1.01E-05,0,4.33E-05,4.10E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137293,0,1.01E-05,0,4.33E-05,4.10E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137304,0,1.01E-05,0,4.33E-05,4.10E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137314,0,1.01E-05,0,4.33E-05,4.10E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137324,0,1.01E-05,0,4.33E-05,4.11E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137333,0,1.01E-05,0,4.33E-05,4.11E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137344,0,1.01E-05,0,4.33E-05,4.11E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137354,0,1.01E-05,0,4.33E-05,4.12E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137364,0,1.01E-05,0,4.33E-05,4.12E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137373,0,1.01E-05,0,4.33E-05,4.12E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137383,0,1.01E-05,0,4.33E-05,4.12E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137394,0,1.01E-05,0,4.33E-05,4.13E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137404,0,1.01E-05,0,4.33E-05,4.13E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137414,0,1.01E-05,0,4.33E-05,4.13E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137423,0,1.01E-05,0,4.33E-05,4.14E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137434,0,1.01E-05,0,4.33E-05,4.14E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137444,0,1.01E-05,0,4.33E-05,4.14E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137454,0,1.01E-05,0,4.33E-05,4.14E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137463,0,1.01E-05,0,4.33E-05,4.15E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137474,0,1.01E-05,0,4.33E-05,4.15E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137484,0,1.01E-05,0,4.33E-05,4.15E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137494,0,1.01E-05,0,4.33E-05,4.15E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137503,0,1.01E-05,0,4.33E-05,4.16E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137513,0,1.01E-05,0,4.33E-05,4.16E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137524,0,1.01E-05,0,4.33E-05,4.16E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137534,0,1.01E-05,0,4.33E-05,4.17E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137543,0,1.01E-05,0,4.33E-05,4.17E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137553,0,1.01E-05,0,4.33E-05,4.17E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137564,0,1.01E-05,0,4.33E-05,4.17E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137574,0,1.01E-05,0,4.33E-05,4.18E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137584,0,1.01E-05,0,4.33E-05,4.18E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137593,0,1.01E-05,0,4.33E-05,4.18E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137604,0,1.01E-05,0,4.33E-05,4.19E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137614,0,1.01E-05,0,4.33E-05,4.19E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137624,0,1.01E-05,0,4.33E-05,4.19E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137633,0,1.01E-05,0,4.33E-05,4.19E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137644,0,1.01E-05,0,4.33E-05,4.20E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137654,0,1.01E-05,0,4.33E-05,4.20E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137664,0,1.01E-05,0,4.33E-05,4.20E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137673,0,1.01E-05,0,4.33E-05,4.20E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137683,0,1.01E-05,0,4.33E-05,4.21E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137694,0,1.01E-05,0,4.33E-05,4.21E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137704,0,1.01E-05,0,4.33E-05,4.21E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137714,0,1.01E-05,0,4.33E-05,4.22E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137723,0,1.01E-05,0,4.33E-05,4.22E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137734,0,1.01E-05,0,4.33E-05,4.22E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137744,0,1.01E-05,0,4.33E-05,4.22E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137754,0,1.01E-05,0,4.33E-05,4.23E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137763,0,1.01E-05,0,4.33E-05,4.23E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137774,0,1.01E-05,0,4.33E-05,4.23E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137784,0,1.01E-05,0,4.33E-05,4.24E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137794,0,1.01E-05,0,4.33E-05,4.24E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137803,0,1.01E-05,0,4.33E-05,4.24E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137814,0,1.01E-05,0,4.33E-05,4.24E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137824,0,1.01E-05,0,4.33E-05,4.25E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137834,0,1.01E-05,0,4.33E-05,4.25E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137843,0,1.01E-05,0,4.33E-05,4.25E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
