QGPIORecord, QRC v6.1.0, 24-11-2021 @ 17:40:08, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, ValueIn10, ValueIn11
8751, 0.988, 0.988, 0.624111, 0.620605, 1.75312, 1.75312, 0.646044, 0, 0.4, 0, 0, 0
8761, 0.988, 0.988, 0.641642, 0.638136, 1.74961, 1.74961, 8.2674, 0, 0.41, 0, 0, 0
8770, 0.988, 0.988, 0.655667, 0.655667, 1.4025, 1.75312, 8.2674, 0, 0.42, 0, 0, 0
8780, 0.988, 0.988, 0.673198, 0.669692, 1.75312, 1.4025, 6.20328, 0, 0.43, 0, 0, 0
8791, 0.988, 0.988, 0.69073, 0.687223, 1.75312, 1.75312, 8.2674, 0, 0.44, 0, 0, 0
8801, 0.988, 0.988, 0.708261, 0.704755, 1.74961, 1.74961, 0.784975, 0, 0.45, 0, 0, 0
8810, 0.988, 0.988, 0.725792, 0.722286, 1.75312, 1.75312, 2.07505, 0, 0.46, 0, 0, 0
8820, 0.988, 0.988, 0.739817, 0.739817, 1.74961, 1.74961, 2.26269, 0, 0.47, 0, 0, 0
8830, 0.988, 0.988, 0.757348, 0.753842, 1.4025, 1.4025, 2.07505, 0, 0.48, 0, 0, 0
8841, 0.988, 0.988, 0.774879, 0.771373, 1.74961, 1.74961, 2.26269, 0, 0.49, 0, 0, 0
8851, 0.988, 0.988, 0.792411, 0.788904, 1.75312, 1.75312, 8.2674, 0, 0.5, 0, 0, 0
8860, 0.988, 0.988, 0.809942, 0.806436, 1.75312, 1.75312, 3.54942, 0, 0.51, 0, 0, 0
8870, 0.988, 0.988, 0.827473, 0.823967, 1.75312, 1.74961, 3.54942, 0, 0.52, 0, 0, 0
8881, 0.988, 0.988, 0.845004, 0.837992, 1.75312, 1.4025, 2.76309, 0, 0.53, 0, 0, 0
8891, 0.988, 0.988, 0.859029, 0.855523, 1.39899, 1.74961, 8.2674, 0, 0.54, 0, 0, 0
8900, 0.988, 0.988, 0.87656, 0.873054, 2.10374, 1.75312, 8.2674, 0, 0.55, 0, 0, 0
8910, 0.988, 0.988, 0.894092, 0.890585, 1.4025, 1.75312, 8.2674, 0, 0.56, 0, 0, 0
8921, 0.988, 0.988, 0.911623, 0.908117, 1.74961, 1.74961, 8.2674, 0, 0.57, 0, 0, 0
8931, 0.988, 0.988, 0.929154, 0.922142, 1.74961, 1.39899, 8.2674, 0, 0.58, 0, 0, 0
8940, 0.988, 0.988, 0.946685, 0.939673, 1.75312, 1.75312, 0.718628, 0, 0.59, 0, 0, 0
8950, 0.988, 0.988, 0.964217, 0.957204, 1.75312, 1.75312, 0.386225, 0, 0.6, 0, 0, 0
8961, 0.988, 0.988, 0.978241, 0.974735, 1.4025, 1.74961, 6.20328, 0, 0.61, 0, 0, 0
8971, 0.988, 0.988, 0.995773, 0.992266, 1.74961, 1.74961, 8.2674, 0, 0.62, 0, 0, 0
8980, 0.988, 0.988, 1.0133, 1.00629, 1.75312, 1.74961, 8.2674, 0, 0.63, 0, 0, 0
8990, 0.988, 0.988, 1.03084, 1.02382, 1.75312, 1.4025, 0.928316, 0, 0.64, 0, 0, 0
9000, 0.988, 0.988, 1.04837, 1.04135, 1.75312, 1.75312, 0.928316, 0, 0.65, 0, 0, 0
9011, 0.988, 0.988, 1.0659, 1.05888, 1.74961, 1.74961, 8.2674, 0, 0.66, 0, 0, 0
9021, 0.988, 0.988, 1.08343, 1.07642, 1.75663, 1.75312, 0.718628, 0, 0.67, 0, 0, 0
9030, 0.988, 0.988, 1.09745, 1.09395, 1.39899, 1.74961, 0.718628, 0, 0.68, 0, 0, 0
9040, 0.988, 0.988, 1.11498, 1.10797, 1.75312, 1.75663, 8.2674, 0, 0.69, 0, 0, 0
9051, 0.988, 0.988, 1.13252, 1.1255, 1.74961, 1.39899, 8.2674, 0, 0.7, 0, 0, 0
9061, 0.988, 0.988, 1.15005, 1.14303, 1.74961, 1.75312, 8.2674, 0, 0.71, 0, 0, 0
9070, 0.988, 0.988, 1.16758, 1.16057, 1.75312, 1.75312, 1.08786, 0, 0.72, 0, 0, 0
9080, 0.988, 0.988, 1.18511, 1.17459, 1.75312, 1.4025, 0.487266, 0, 0.73, 0, 0, 0
9091, 0.988, 0.988, 1.19913, 1.19212, 1.39899, 1.74961, 0.784975, 0, 0.74, 0, 0, 0
9101, 0.988, 0.988, 1.21667, 1.20965, 1.74961, 1.74961, 8.2674, 0, 0.75, 0, 0, 0
9110, 0.988, 0.988, 1.2342, 1.22718, 1.75312, 1.75312, 8.2674, 0, 0.76, 0, 0, 0
9120, 0.988, 0.988, 1.25173, 1.24472, 1.75312, 1.75312, 2.76309, 0, 0.77, 0, 0, 0
9131, 0.988, 0.988, 1.26926, 1.26225, 1.74961, 1.74961, 2.76309, 0, 0.78, 0, 0, 0
9141, 0.988, 0.988, 1.28679, 1.27627, 1.75312, 1.4025, 0.586964, 0, 0.79, 0, 0, 0
9150, 0.988, 0.988, 1.30082, 1.2938, 1.4025, 1.75312, 8.2674, 0, 0.8, 0, 0, 0
9160, 0.988, 0.988, 1.31835, 1.31133, 1.75312, 1.75312, 8.2674, 0, 0.81, 0, 0, 0
9170, 0.988, 0.988, 1.33588, 1.32887, 1.74961, 1.74961, 0.573872, 0, 0.82, 0, 0, 0
9181, 0.988, 0.988, 1.35341, 1.3464, 1.74961, 1.74961, 8.2674, 0, 0.83, 0, 0, 0
9191, 0.988, 0.988, 1.37094, 1.36393, 1.75312, 1.75312, 8.2674, 0, 0.84, 0, 0, 0
9200, 0.988, 0.988, 1.38497, 1.37795, 1.74961, 1.39899, 8.2674, 0, 0.85, 0, 0, 0
9210, 0.988, 0.988, 1.4025, 1.39548, 1.4025, 1.75312, 8.2674, 0, 0.86, 0, 0, 0
9221, 0.988, 0.988, 1.42003, 1.41302, 1.74961, 1.74961, 0.761519, 0, 0.87, 0, 0, 0
9231, 0.988, 0.988, 1.43756, 1.43055, 1.74961, 1.74961, 1.55902, 0, 0.88, 0, 0, 0
9240, 0.988, 0.988, 1.45509, 1.44808, 1.75312, 1.75312, 1.66222, 0, 0.89, 0, 0, 0
9250, 0.988, 0.988, 1.47262, 1.4621, 1.75312, 1.74961, 8.2674, 0, 0.9, 0, 0, 0
9261, 0.988, 0.988, 1.48665, 1.47963, 1.74961, 1.4025, 1.31458, 0, 0.91, 0, 0, 0
