QGPIORecord, QRC v6.1.0, 30-11-2021 @ 01:15:34, Windows 10 Version 1903, 10.0.18362, x86_64,,,,,,,
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
57261,6,6,13.0818,12.8889,12.6155,12.6225,0.127219,0,37.07,0,0,0
57270,6,6,13.208,13.0117,12.2754,12.612,0.127219,0,37.08,0,0,0
57280,6,6,13.3342,13.1379,12.64,12.6225,0.127219,0,37.09,0,0,0
57290,6,6,13.4605,13.2641,12.6225,12.6295,0.127219,0,37.1,0,0,0
57300,6,6,13.5867,13.3903,12.6155,12.2648,0.127219,0,37.11,0,0,0
57311,6,6,13.7129,13.5166,12.6225,12.6295,0.127219,0,37.12,0,0,0
57320,6,6,13.8391,13.6393,12.6155,12.6155,0.127219,0,37.13,0,0,0
57330,6,6,13.9654,13.7655,12.6225,12.6365,0.127219,0,37.14,0,0,0
57340,6,6,14.0916,13.8917,12.6225,12.2718,0.127219,0,37.15,0,0,0
57351,6,6,14.2178,14.0144,12.612,12.612,0.127768,0,37.16,0,0,0
57360,6,6,14.3405,14.1407,12.6365,12.6225,0.115004,0,37.17,0,0,0
57370,6,6,14.4668,14.2669,12.626,12.2894,0.127219,0,37.18,0,0,0
57380,6,6,14.593,14.3931,12.2718,12.6225,0.127219,0,37.19,0,0,0
57391,6,6,14.7192,14.5158,12.9626,12.6049,0.127219,0,37.2,0,0,0
57400,6,6,14.8454,14.6421,12.2613,12.612,0.127219,0,37.21,0,0,0
57410,6,6,14.9717,14.7683,12.6225,12.2754,0.127219,0,37.22,0,0,0
57420,6,6,15.0979,14.8945,12.6155,12.6155,0.127219,0,37.23,0,0,0
57431,6,6,15.2241,15.0172,12.626,12.6225,0.127219,0,37.24,0,0,0
57441,6,6,15.3503,15.1435,12.6225,12.6155,0.127219,0,37.25,0,0,0
57450,6,6,15.4766,15.2697,12.6295,12.6155,0.127219,0,37.26,0,0,0
57460,6,6,15.6028,15.3959,12.6225,12.2964,0.127219,0,37.27,0,0,0
57470,6,6,15.729,15.5221,12.6225,12.6225,0.127219,0,37.28,0,0,0
57481,6,6,15.8552,15.6484,12.612,12.6049,0.127768,0,37.29,0,0,0
57490,6,6,15.9815,15.7746,12.626,12.6225,0.127768,0,37.3,0,0,0
57500,6,6,16.1077,15.8973,12.6155,12.6225,0.127219,0,37.31,0,0,0
57510,6,6,16.2339,16.0235,12.6155,12.6225,0.115004,0,37.32,0,0,0
57521,6,6,16.3601,16.1497,12.626,12.2754,0.127219,0,37.33,0,0,0
57530,6,6,16.4828,16.276,12.6049,12.6049,0.127219,0,37.34,0,0,0
57540,6,6,16.6126,16.3987,12.6365,12.6295,0.127219,0,37.35,0,0,0
57550,6,6,16.7353,16.5249,12.2894,12.6225,0.126676,0,37.36,0,0,0
57561,6,6,16.8615,16.6511,12.9626,12.6225,0.127219,0,37.37,0,0,0
57570,6,6,16.9877,16.7774,12.2754,12.6155,0.127219,0,37.38,0,0,0
57580,6,6,17.114,16.9036,12.612,12.2859,0.127219,0,37.39,0,0,0
57590,6,6,17.2402,17.0298,12.6365,12.6225,0.127219,0,37.4,0,0,0
57601,6,6,17.3664,17.156,12.6225,12.626,0.127219,0,37.41,0,0,0
57611,6,6,17.4926,17.2788,12.6155,12.612,0.127219,0,37.42,0,0,0
57620,6,6,17.6189,17.405,12.6155,12.6049,0.127219,0,37.43,0,0,0
57630,6,6,17.7451,17.5312,12.6225,12.6295,0.127219,0,37.44,0,0,0
57640,6,6,17.8713,17.6574,12.626,12.2754,0.127768,0,37.45,0,0,0
57651,6,6,17.9975,17.7837,12.612,12.612,0.127768,0,37.46,0,0,0
57660,6,6,18.1238,17.9099,12.626,12.6295,0.127219,0,37.47,0,0,0
57670,6,6,18.25,18.0326,12.6365,12.6295,0.115004,0,37.48,0,0,0
57680,6,6,18.3727,18.1588,12.6155,12.6155,0.127219,0,37.49,0,0,0
57691,6,6,18.5024,18.2851,12.6225,12.2859,0.127219,0,37.5,0,0,0
57700,6,6,18.6252,18.4113,12.612,12.612,0.127219,0,37.51,0,0,0
57710,6,6,18.7514,18.534,12.6295,12.626,0.126676,0,37.52,0,0,0
57720,6,6,18.8776,18.6602,12.2613,12.6155,0.127219,0,37.53,0,0,0
57731,6,6,19.0038,18.7864,12.9626,12.612,0.127219,0,37.54,0,0,0
57740,6,6,19.1301,18.9127,12.2648,12.612,0.127219,0,37.55,0,0,0
57750,6,6,19.2563,19.0389,12.626,12.2789,0.127219,0,37.56,0,0,0
57760,6,6,19.3825,19.1616,12.6295,12.6155,0.127219,0,37.57,0,0,0
57771,6,6,19.5087,19.2878,12.6225,12.6225,0.127219,0,37.58,0,0,0
57781,6,6,19.635,19.4141,12.612,12.612,0.127219,0,37.59,0,0,0
57790,6,6,19.7612,19.5403,12.6295,12.2859,0.127219,0,37.6,0,0,0
57800,6,6,19.8839,19.6665,12.6225,12.6295,0.127768,0,37.61,0,0,0
57810,6,6,20.0101,19.7892,12.626,12.6225,0.127219,0,37.62,0,0,0
57821,6,6,20.1363,19.9155,12.2613,12.6014,0.127219,0,37.63,0,0,0
57830,6,6,20.2626,20.0417,12.626,12.2718,0.127219,0,37.64,0,0,0
57840,6,6,20.3888,20.1679,12.6225,12.626,0.127219,0,37.65,0,0,0
57850,6,6,20.515,20.2906,12.6365,12.626,0.127219,0,37.66,0,0,0
57861,6,6,20.6412,20.4168,12.6155,12.612,0.127219,0,37.67,0,0,0
57870,6,6,20.7675,20.5431,12.612,12.2894,0.127219,0,37.68,0,0,0
57880,6,6,20.8937,20.6693,12.6295,12.6295,0.127219,0,37.69,0,0,0
57890,6,6,21.0199,20.792,12.6225,12.6225,0.127219,0,37.7,0,0,0
57901,6,6,21.1461,20.9182,12.6049,12.6049,0.127219,0,37.71,0,0,0
57910,6,6,21.2724,21.0445,12.6225,12.2718,0.127219,0,37.72,0,0,0
57920,6,6,21.3951,21.1707,12.626,12.6155,0.127219,0,37.73,0,0,0
57930,6,6,21.5213,21.2934,12.2648,12.626,0.127768,0,37.74,0,0,0
57940,6,6,21.6475,21.4196,12.6365,12.6225,0.127768,0,37.75,0,0,0
57951,6,6,21.7738,21.5459,12.6155,12.6155,0.127219,0,37.76,0,0,0
57960,6,6,21.9,21.6721,12.9661,12.2543,0.115443,0,37.77,0,0,0
57970,6,6,22.0262,21.7983,12.2859,12.661,0.127219,0,37.78,0,0,0
57980,6,6,22.1524,21.9245,12.612,12.6049,0.127219,0,37.79,0,0,0
57991,6,6,22.2787,22.0472,12.612,12.612,0.127219,0,37.8,0,0,0
58000,6,6,22.4049,22.1735,12.6155,12.6225,0.127219,0,37.81,0,0,0
58010,6,6,22.5311,22.2997,12.6155,12.612,0.127219,0,37.82,0,0,0
58020,6,6,22.6573,22.4259,12.626,12.2789,0.127219,0,37.83,0,0,0
58031,6,6,22.7836,22.5521,12.6225,12.6225,0.127219,0,37.84,0,0,0
58040,6,6,22.9098,22.6784,12.6155,12.612,0.127219,0,37.85,0,0,0
58050,6,6,23.036,22.8011,12.64,12.626,0.127219,0,37.86,0,0,0
58060,6,6,23.1622,22.9273,12.6155,12.6225,0.127219,0,37.87,0,0,0
58071,6,6,23.2885,23.0535,12.6225,12.626,0.127219,0,37.88,0,0,0
58081,6,6,23.4147,23.1798,12.6155,12.2718,0.127219,0,37.89,0,0,0
58090,6,6,23.5409,23.306,12.626,12.6225,0.127768,0,37.9,0,0,0
58100,6,6,23.6636,23.4322,12.6155,12.626,0.127219,0,37.91,0,0,0
58110,6,6,23.7934,23.5549,12.6295,12.626,0.127219,0,37.92,0,0,0
58121,6,6,23.9161,23.6812,12.6014,12.6014,0.115004,0,37.93,0,0,0
58130,6,6,24.0458,23.8074,12.626,12.6225,0.127219,0,37.94,0,0,0
58140,6,6,24.1685,23.9336,12.6155,12.2754,0.127768,0,37.95,0,0,0
58150,6,6,24.2948,24.0563,12.6365,12.6225,0.127219,0,37.96,0,0,0
58161,6,6,24.421,24.1826,12.2859,12.6225,0.126676,0,37.97,0,0,0
58170,6,6,24.5472,24.3088,12.612,12.612,0.127219,0,37.98,0,0,0
58180,6,6,24.6734,24.435,12.626,12.2894,0.127219,0,37.99,0,0,0
58190,6,6,24.7996,24.5612,12.6225,12.626,0.127219,0,38,0,0,0
58201,6,6,24.9259,24.6839,12.626,12.6155,0.127219,0,38.01,0,0,0
58210,6,6,25.0521,24.8102,12.612,12.6155,0.127219,0,38.02,0,0,0
58220,6,6,25.1783,24.9364,12.6225,12.6225,0.127219,0,38.03,0,0,0
58230,6,6,25.3045,25.0626,12.6155,12.2789,0.127219,0,38.04,0,0,0
58241,6,6,25.4308,25.1888,12.626,12.6225,0.127219,0,38.05,0,0,0
58251,6,6,25.557,25.3151,12.612,12.612,0.127768,0,38.06,0,0,0
58260,6,6,25.6832,25.4378,12.6365,12.6225,0.127219,0,38.07,0,0,0
58270,6,6,25.8059,25.564,12.2754,12.6295,0.127219,0,38.08,0,0,0
58280,6,6,25.9322,25.6902,12.9556,12.2648,0.127219,0,38.09,0,0,0
58291,6,6,26.0584,25.8165,12.2648,12.6155,0.127219,0,38.1,0,0,0
58300,6,6,26.1846,25.9427,12.6225,12.6225,0.127219,0,38.11,0,0,0
58310,6,6,26.3108,26.0654,12.6295,12.6295,0.127219,0,38.12,0,0,0
58320,6,6,26.4371,26.1916,12.612,12.612,0.127219,0,38.13,0,0,0
58331,6,6,26.5633,26.3179,12.6155,12.6225,0.127219,0,38.14,0,0,0
58340,6,6,26.6895,26.4441,12.6155,12.2613,0.127219,0,38.15,0,0,0
58350,6,6,26.8122,26.5668,12.6365,12.626,0.127219,0,38.16,0,0,0
58360,6,6,26.9385,26.693,12.6225,12.6225,0.127219,0,38.17,0,0,0
58371,6,6,27.0647,26.8192,12.2859,12.2859,0.126676,0,38.18,0,0,0
58380,6,6,27.1909,26.9455,12.612,12.612,0.127768,0,38.19,0,0,0
58390,6,6,27.3171,27.0682,12.6295,12.626,0.127219,0,38.2,0,0,0
58400,6,6,27.4434,27.1944,12.6155,12.6295,0.127219,0,38.21,0,0,0
58411,6,6,27.5696,27.3206,12.612,12.2613,0.129445,0,38.22,0,0,0
58421,6,6,27.6958,27.4469,12.6155,12.6155,0.127219,0,38.23,0,0,0
58430,6,6,27.8185,27.5731,12.6225,12.6225,0.114569,0,38.24,0,0,0
58440,6,6,27.9447,27.6958,12.64,12.6295,0.127219,0,38.25,0,0,0
58450,6,6,28.071,27.822,12.2648,12.6155,0.126676,0,38.26,0,0,0
58461,6,6,28.1972,27.9483,12.9661,12.2754,0.127219,0,38.27,0,0,0
58470,6,6,28.3234,28.0745,12.2754,12.6225,0.127219,0,38.28,0,0,0
58480,6,6,28.4496,28.1972,12.6295,12.6365,0.127219,0,38.29,0,0,0
58490,6,6,28.5759,28.3234,12.6049,12.6049,0.127219,0,38.3,0,0,0
58501,6,6,28.7021,28.4496,12.6155,12.6155,0.127219,0,38.31,0,0,0
58510,6,6,28.8283,28.5759,12.6014,12.6014,0.127219,0,38.32,0,0,0
58520,6,6,28.9545,28.7021,12.647,12.2964,0.127219,0,38.33,0,0,0
58530,6,6,29.0808,28.8283,12.6014,12.6014,0.127219,0,38.34,0,0,0
58541,6,6,29.207,28.9545,12.64,12.64,0.127768,0,38.35,0,0,0
58551,6,6,29.3332,29.0773,12.6049,12.5944,0.127219,0,38.36,0,0,0
58560,6,6,29.4594,29.2035,12.647,12.6365,0.127219,0,38.37,0,0,0
58570,6,6,29.5857,29.3297,12.6049,12.6155,0.115004,0,38.38,0,0,0
58580,6,6,29.7119,29.4559,12.6225,12.2859,0.127219,0,38.39,0,0,0
58591,6,6,29.8381,29.5822,12.612,12.612,0.127219,0,38.4,0,0,0
58600,6,6,29.9643,29.7084,12.6295,12.6225,0.127219,0,38.41,0,0,0
58610,6,6,30.0906,29.8311,12.6365,12.64,0.127219,0,38.42,0,0,0
58620,6,6,30.2168,29.9573,12.5909,12.5909,0.127219,0,38.43,0,0,0
58631,6,6,30.343,30.0836,12.626,12.626,0.127219,0,38.44,0,0,0
58640,6,6,30.4692,30.2098,12.6155,12.6155,0.127219,0,38.45,0,0,0
58650,6,6,30.5955,30.336,12.626,12.2754,0.127219,0,38.46,0,0,0
58660,6,6,30.7217,30.4622,12.6225,12.626,0.127219,0,38.47,0,0,0
58671,6,6,30.8479,30.5849,12.6295,12.6155,0.127219,0,38.48,0,0,0
58680,6,6,30.9741,30.7112,12.612,12.612,0.127219,0,38.49,0,0,0
58690,6,6,31.1004,30.8374,12.6295,12.2894,0.127219,0,38.5,0,0,0
58700,6,6,31.2266,30.9636,12.6225,12.626,0.127768,0,38.51,0,0,0
58711,6,6,31.3493,31.0898,12.6155,12.6155,0.127219,0,38.52,0,0,0
58721,6,6,31.479,31.2161,12.6225,12.6225,0.115004,0,38.53,0,0,0
58730,6,6,31.6018,31.3388,12.6155,12.6049,0.115004,0,38.54,0,0,0
58740,6,6,31.728,31.465,12.2789,12.626,0.127219,0,38.55,0,0,0
58750,6,6,31.8542,31.5912,12.9626,12.2718,0.127219,0,38.56,0,0,0
58761,6,6,31.9804,31.714,12.2754,12.6155,0.127219,0,38.57,0,0,0
58770,6,6,32.1067,31.8402,12.612,12.6155,0.127219,0,38.58,0,0,0
58780,6,6,32.2329,31.9664,12.6505,12.6295,0.127219,0,38.59,0,0,0
58790,6,6,32.3591,32.0926,12.6225,12.626,0.127219,0,38.6,0,0,0
58801,6,6,32.4853,32.2189,12.6225,12.2964,0.127219,0,38.61,0,0,0
58810,6,6,32.6116,32.3451,12.612,12.612,0.127219,0,38.62,0,0,0
58820,6,6,32.7378,32.4678,12.6295,12.626,0.127219,0,38.63,0,0,0
58830,6,6,32.864,32.594,12.6225,12.6225,0.127768,0,38.64,0,0,0
58841,6,6,32.9902,32.7202,12.6049,12.612,0.127219,0,38.65,0,0,0
58850,6,6,33.1165,32.8465,12.6155,12.2648,0.127219,0,38.66,0,0,0
58860,6,6,33.2392,32.9727,12.6225,12.6225,0.127768,0,38.67,0,0,0
58870,6,6,33.3654,33.0954,12.612,12.612,0.127219,0,38.68,0,0,0
58881,6,6,33.4916,33.2216,12.2894,12.626,0.115004,0,38.69,0,0,0
58891,6,6,33.6178,33.3479,12.612,12.612,0.127219,0,38.7,0,0,0
58900,6,6,33.7441,33.4741,12.6295,12.6225,0.127219,0,38.71,0,0,0
58910,6,6,33.8703,33.6003,12.6155,12.2859,0.127219,0,38.72,0,0,0
58920,6,6,33.9965,33.7265,12.6225,12.626,0.126676,0,38.73,0,0,0
58931,6,6,34.1227,33.8493,12.6049,12.6014,0.127219,0,38.74,0,0,0
58940,6,6,34.249,33.9755,12.626,12.6225,0.127219,0,38.75,0,0,0
58950,6,6,34.3752,34.1017,12.6225,12.6295,0.127219,0,38.76,0,0,0
58960,6,6,34.4979,34.2279,12.6225,12.2718,0.127219,0,38.77,0,0,0
58971,6,6,34.6276,34.3542,12.626,12.6225,0.127219,0,38.78,0,0,0
58980,6,6,34.7539,34.4804,12.612,12.6155,0.127219,0,38.79,0,0,0
58990,6,6,34.8766,34.6031,12.6365,12.6225,0.127219,0,38.8,0,0,0
59000,6,6,35.0063,34.7293,12.6225,12.626,0.127219,0,38.81,0,0,0
59011,6,6,35.129,34.8555,12.6225,12.6155,0.127768,0,38.82,0,0,0
59020,6,6,35.2553,34.9818,12.6155,12.6155,0.115443,0,38.83,0,0,0
59030,6,6,35.3815,35.108,12.2859,12.2859,0.127219,0,38.84,0,0,0
59040,6,6,35.5077,35.2342,12.626,12.626,0.127219,0,38.85,0,0,0
59051,6,6,35.6339,35.3569,12.6225,12.6225,0.127219,0,38.86,0,0,0
59061,6,6,35.7602,35.4832,12.612,12.612,0.127219,0,38.87,0,0,0
59070,6,6,35.8864,35.6094,12.6225,12.6155,0.127219,0,38.88,0,0,0
59080,6,6,36.0126,35.7356,12.6225,12.2754,0.127219,0,38.89,0,0,0
59090,6,6,36.1388,35.8618,12.6155,12.6155,0.127219,0,38.9,0,0,0
59101,6,6,36.2651,35.9846,12.6295,12.6155,0.127219,0,38.91,0,0,0
59110,6,6,36.3913,36.1108,12.6225,12.6155,0.127219,0,38.92,0,0,0
59120,6,6,36.5175,36.237,12.6225,12.3034,0.127219,0,38.93,0,0,0
59130,6,6,36.6437,36.3632,12.6225,12.6225,0.127219,0,38.94,0,0,0
59141,6,6,36.77,36.4895,12.6225,12.6225,0.127219,0,38.95,0,0,0
59150,6,6,36.8962,36.6122,12.6049,12.6014,0.127768,0,38.96,0,0,0
59160,6,6,37.0224,36.7384,12.6295,12.6295,0.127219,0,38.97,0,0,0
59170,6,6,37.1486,36.8646,12.6155,12.2718,0.115004,0,38.98,0,0,0
59181,6,6,37.2714,36.9873,12.626,12.6225,0.115004,0,38.99,0,0,0
59190,6,6,37.4011,37.1136,12.626,12.6155,0.127219,0,39,0,0,0
59200,0,0,37.5238,37.2398,12.626,12.6155,0.127219,0,39.01,0,0,0
59210,0,0,37.65,37.366,12.6575,12.3244,0.127219,0,39.02,0,0,0
59220,0,0,37.7342,37.4467,8.06436,8.06436,0.127219,0,39.03,0,0,0
59231,0,0,37.7657,37.4817,3.14861,3.49923,0.127219,0,39.04,0,0,0
59240,0,0,37.7798,37.4922,1.4025,1.05187,0.127219,0,39.05,0,0,0
59250,0,0,37.7868,37.4993,0.701248,0.701248,0.127219,0,39.06,0,0,0
59260,0,0,37.7868,37.4993,0,0,0.127219,0,39.07,0,0,0
59270,0,0,37.7868,37.4993,0,0,0.127219,0,39.08,0,0,0
59280,0,0,37.7868,37.4993,0,0,0.127768,0,39.09,0,0,0
59290,0,0,37.7868,37.4993,0,0,0.127219,0,39.1,0,0,0
59300,0,0,37.7868,37.4993,0,0,0.115443,0,39.11,0,0,0
59311,0,0,37.7868,37.4993,0,0,0.115004,0,39.12,0,0,0
59320,0,0,37.7868,37.4993,0,0,0.127219,0,39.13,0,0,0
59330,0,0,37.7868,37.4993,0,0,0.127219,0,39.14,0,0,0
59340,0,0,37.7868,37.4993,0,0,0.127219,0,39.15,0,0,0
59351,0,0,37.7868,37.4993,0,0,0.127219,0,39.16,0,0,0
59360,0,0,37.7868,37.4993,0,0,0.127219,0,39.17,0,0,0
59370,0,0,37.7868,37.4993,0,0,0.127219,0,39.18,0,0,0
59380,0,0,37.7868,37.4993,0,0,0.127219,0,39.19,0,0,0
59390,0,0,37.7868,37.4993,0,0,0.127219,0,39.2,0,0,0
59400,0,0,37.7868,37.4993,0,0,0.127219,0,39.21,0,0,0
59410,0,0,37.7868,37.4993,0,0,0.127219,0,39.22,0,0,0
59420,0,0,37.7868,37.4993,0,0,0.127219,0,39.23,0,0,0
59430,0,0,37.7868,37.4993,0,0,0.127219,0,39.24,0,0,0
59440,0,0,37.7868,37.4993,0,0,0.127768,0,39.25,0,0,0
59450,0,0,37.7868,37.4993,0,0,0.127219,0,39.26,0,0,0
59460,0,0,37.7868,37.4993,0,0,0.115004,0,39.27,0,0,0
59470,0,0,37.7868,37.4993,0,0,0.127219,0,39.28,0,0,0
59481,0,0,37.7868,37.4993,0,0,0.127219,0,39.29,0,0,0
59490,0,0,37.7868,37.4993,0,0,0.127219,0,39.3,0,0,0
59500,0,0,37.7868,37.4993,0,0,0.127219,0,39.31,0,0,0
59510,0,0,37.7868,37.4993,0,0,0.127219,0,39.32,0,0,0
59521,0,0,37.7868,37.4993,0,0,0.127219,0,39.33,0,0,0
59530,0,0,37.7868,37.4993,0,0,0.127219,0,39.34,0,0,0
59540,0,0,37.7868,37.4993,0,0,0.127219,0,39.35,0,0,0
59550,0,0,37.7868,37.4993,0,0,0.127219,0,39.36,0,0,0
59560,0,0,37.7868,37.4993,0,0,0.127219,0,39.37,0,0,0
59570,0,0,37.7868,37.4993,0,0,0.127768,0,39.38,0,0,0
59580,0,0,37.7868,37.4993,0,0,0.127219,0,39.39,0,0,0
59590,0,0,37.7868,37.4993,0,0,0.127768,0,39.4,0,0,0
59600,0,0,37.7868,37.4993,0,0,0.128881,0,39.41,0,0,0
59611,0,0,37.7868,37.4993,0,0,0.127219,0,39.42,0,0,0
59620,0,0,37.7868,37.4993,0,0,0.113709,0,39.43,0,0,0
59630,0,0,37.7868,37.4993,0,0,0.127219,0,39.44,0,0,0
59640,0,0,37.7868,37.4993,0,0,0.127219,0,39.45,0,0,0
59651,0,0,37.7868,37.4993,0,0,0.127219,0,39.46,0,0,0
59660,0,0,37.7868,37.4993,0,0,0.127219,0,39.47,0,0,0
59670,0,0,37.7868,37.4993,0,0,0.127219,0,39.48,0,0,0
59680,0,0,37.7868,37.4993,0,0,0.127219,0,39.49,0,0,0
59691,0,0,37.7868,37.4993,0,0,0.127219,0,39.5,0,0,0
59700,0,0,37.7868,37.4993,0,0,0.127219,0,39.51,0,0,0
59710,0,0,37.7868,37.4993,0,0,0.127219,0,39.52,0,0,0
59720,0,0,37.7868,37.4993,0,0,0.127219,0,39.53,0,0,0
59730,0,0,37.7868,37.4993,0,0,0.127768,0,39.54,0,0,0
59740,0,0,37.7868,37.4993,0,0,0.127219,0,39.55,0,0,0
59750,0,0,37.7868,37.4993,0,0,0.127768,0,39.56,0,0,0
59760,0,0,37.7868,37.4993,0,0,0.115004,0,39.57,0,0,0
59770,0,0,37.7868,37.4993,0,0,0.127219,0,39.58,0,0,0
59781,0,0,37.7868,37.4993,0,0,0.128322,0,39.59,0,0,0
59790,0,0,37.7868,37.4993,0,0,0.127219,0,39.6,0,0,0
59800,0,0,37.7868,37.4993,0,0,0.127219,0,39.61,0,0,0
59810,0,0,37.7868,37.4993,0,0,0.127219,0,39.62,0,0,0
59821,0,0,37.7868,37.4993,0,0,0.127219,0,39.63,0,0,0
59830,0,0,37.7868,37.4993,0,0,0.127219,0,39.64,0,0,0
59840,0,0,37.7868,37.4993,0,0,0.127219,0,39.65,0,0,0
59850,0,0,37.7868,37.4993,0,0,0.127219,0,39.66,0,0,0
59860,0,0,37.7868,37.4993,0,0,0.127219,0,39.67,0,0,0
59870,0,0,37.7868,37.4993,0,0,0.127219,0,39.68,0,0,0
59880,0,0,37.7868,37.4993,0,0,0.127768,0,39.69,0,0,0
59890,0,0,37.7868,37.4993,0,0,0.127768,0,39.7,0,0,0
59900,0,0,37.7868,37.4993,0,0,0.127219,0,39.71,0,0,0
59910,0,0,37.7868,37.4993,0,0,0.115004,0,39.72,0,0,0
59920,0,0,37.7868,37.4993,0,0,0.127219,0,39.73,0,0,0
59930,0,0,37.7868,37.4993,0,0,0.127219,0,39.74,0,0,0
59940,0,0,37.7868,37.4993,0,0,0.127219,0,39.75,0,0,0
59951,0,0,37.7868,37.4993,0,0,0.127219,0,39.76,0,0,0
59960,0,0,37.7868,37.4993,0,0,0.127219,0,39.77,0,0,0
59970,0,0,37.7868,37.4993,0,0,0.127219,0,39.78,0,0,0
59980,0,0,37.7868,37.4993,0,0,0.127219,0,39.79,0,0,0
59991,0,0,37.7868,37.4993,0,0,0.127219,0,39.8,0,0,0
60000,0,0,37.7868,37.4993,0,0,0.127219,0,39.81,0,0,0
60010,0,0,37.7868,37.4993,0,0,0.127219,0,39.82,0,0,0
60020,0,0,37.7868,37.4993,0,0,0.127219,0,39.83,0,0,0
60030,0,0,37.7868,37.4993,0,0,0.127219,0,39.84,0,0,0
60040,0,0,37.7868,37.4993,0,0,0.127768,0,39.85,0,0,0
60050,0,0,37.7868,37.4993,0,0,0.127768,0,39.86,0,0,0
60060,0,0,37.7868,37.4993,0,0,0.127219,0,39.87,0,0,0
60070,0,0,37.7868,37.4993,0,0,0.115004,0,39.88,0,0,0
60080,0,0,37.7868,37.4993,0,0,0.127219,0,39.89,0,0,0
60090,0,0,37.7868,37.4993,0,0,0.127219,0,39.9,0,0,0
60100,0,0,37.7868,37.4993,0,0,0.127219,0,39.91,0,0,0
60110,0,0,37.7868,37.4993,0,0,0.127219,0,39.92,0,0,0
60121,0,0,37.7868,37.4993,0,0,0.127219,0,39.93,0,0,0
60130,0,0,37.7868,37.4993,0,0,0.127219,0,39.94,0,0,0
60140,0,0,37.7868,37.4993,0,0,0.127219,0,39.95,0,0,0
60150,0,0,37.7868,37.4993,0,0,0.127219,0,39.96,0,0,0
60161,0,0,37.7868,37.4993,0,0,0.127219,0,39.97,0,0,0
60170,0,0,37.7868,37.4993,0,0,0.127219,0,39.98,0,0,0
60180,0,0,37.7868,37.4993,0,0,0.127219,0,39.99,0,0,0
60190,0,0,37.7868,37.4993,0,0,0.127219,0,40,0,0,0
60200,0,0,37.7868,37.4993,0,0,0.127768,0,40.01,0,0,0
60210,0,0,37.7868,37.4993,0,0,0.127219,0,40.02,0,0,0
60220,0,0,37.7868,37.4993,0,0,0.127219,0,40.03,0,0,0
60230,0,0,37.7868,37.4993,0,0,0.127219,0,40.04,0,0,0
60240,0,0,37.7868,37.4993,0,0,0.127219,0,40.05,0,0,0
60251,0,0,37.7868,37.4993,0,0,0.127219,0,40.06,0,0,0
60260,0,0,37.7868,37.4993,0,0,0.127219,0,40.07,0,0,0
60270,0,0,37.7868,37.4993,0,0,0.127219,0,40.08,0,0,0
60280,0,0,37.7868,37.4993,0,0,0.127219,0,40.09,0,0,0
60291,0,0,37.7868,37.4993,0,0,0.127219,0,40.1,0,0,0
60300,0,0,37.7868,37.4993,0,0,0.127219,0,40.11,0,0,0
60310,0,0,37.7868,37.4993,0,0,0.127219,0,40.12,0,0,0
60320,0,0,37.7868,37.4993,0,0,0.127219,0,40.13,0,0,0
60331,0,0,37.7868,37.4993,0,0,0.127768,0,40.14,0,0,0
60340,0,0,37.7868,37.4993,0,0,0.127768,0,40.15,0,0,0
60350,0,0,37.7868,37.4993,0,0,0.127219,0,40.16,0,0,0
60360,0,0,37.7868,37.4993,0,0,0.115443,0,40.17,0,0,0
60370,0,0,37.7868,37.4993,0,0,0.127219,0,40.18,0,0,0
60380,0,0,37.7868,37.4993,0,0,0.127219,0,40.19,0,0,0
60390,0,0,37.7868,37.4993,0,0,0.127219,0,40.2,0,0,0
60400,0,0,37.7868,37.4993,0,0,0.127219,0,40.21,0,0,0
60410,0,0,37.7868,37.4993,0,0,0.127219,0,40.22,0,0,0
60421,0,0,37.7868,37.4993,0,0,0.127219,0,40.23,0,0,0
60430,0,0,37.7868,37.4993,0,0,0.127219,0,40.24,0,0,0
60440,0,0,37.7868,37.4993,0,0,0.127219,0,40.25,0,0,0
60450,0,0,37.7868,37.4993,0,0,0.127219,0,40.26,0,0,0
60461,0,0,37.7868,37.4993,0,0,0.127219,0,40.27,0,0,0
60470,0,0,37.7868,37.4993,0,0,0.127219,0,40.28,0,0,0
60480,0,0,37.7868,37.4993,0,0,0.127219,0,40.29,0,0,0
60490,0,0,37.7868,37.4993,0,0,0.127768,0,40.3,0,0,0
60500,0,0,37.7868,37.4993,0,0,0.127219,0,40.31,0,0,0
60510,0,0,37.7868,37.4993,0,0,0.127219,0,40.32,0,0,0
60520,0,0,37.7868,37.4993,0,0,0.114569,0,40.33,0,0,0
60530,0,0,37.7868,37.4993,0,0,0.127219,0,40.34,0,0,0
60540,0,0,37.7868,37.4993,0,0,0.127768,0,40.35,0,0,0
60550,0,0,37.7868,37.4993,0,0,0.127219,0,40.36,0,0,0
60560,0,0,37.7868,37.4993,0,0,0.127219,0,40.37,0,0,0
60570,0,0,37.7868,37.4993,0,0,0.127219,0,40.38,0,0,0
60580,0,0,37.7868,37.4993,0,0,0.127219,0,40.39,0,0,0
60591,0,0,37.7868,37.4993,0,0,0.127219,0,40.4,0,0,0
60600,0,0,37.7868,37.4993,0,0,0.127219,0,40.41,0,0,0
60610,0,0,37.7868,37.4993,0,0,0.127219,0,40.42,0,0,0
